TIMESTAMP_START,TIMESTAMP_END,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,SW_IN_ERA,LW_IN_ERA,VPD_ERA,PA_ERA,P_ERA,WS_ERA
20101210,20101216,26.265,24.86,1.156,27.558,2.152,165.923,422.021,4.603,98.344,8.557,1.413
20101217,20101223,25.647,24.214,1.079,26.965,2.288,175.6,413.239,4.217,98.535,7.46,1.296
20101224,20101231,26.122,24.596,1.163,27.451,2.108,182.197,415.977,4.633,98.517,5.912,1.245
20110101,20110107,26.725,24.869,1.115,28.295,2.555,188.244,413.144,6.091,98.4,5.258,1.729
20110108,20110114,25.627,24.172,0.889,26.857,2.083,163.903,416.125,3.494,98.574,8.46,1.017
20110115,20110121,26.206,24.855,1.039,27.349,2.365,163.004,417.272,4.432,98.459,6.669,1.486
20110122,20110128,26.206,24.698,0.977,27.56,2.348,196.795,407.572,6.016,98.518,2.519,1.658
20110129,20110204,24.927,23.731,1.14,26.027,1.906,158.337,417.905,3.095,98.8,8.15,0.972
20110205,20110211,25.814,24.334,1.223,27.175,2.016,178.598,418.115,4.219,98.621,9.075,1.191
20110212,20110218,25.703,24.185,1.11,27.101,2.154,160.137,417.674,3.655,98.66,9.293,1.151
20110219,20110225,25.554,24.162,0.844,26.834,2.046,144.826,418.166,3.285,98.553,9.899,1.048
20110226,20110304,25.163,23.845,0.845,26.375,2.036,145.277,417.196,2.956,98.587,8.144,1.024
20110305,20110311,25.515,24.003,1.174,26.907,2.308,158.019,415.376,3.897,98.614,9.892,1.142
20110312,20110318,26.516,24.654,0.889,28.229,2.386,178.356,416.923,5.077,98.601,8.874,1.214
20110319,20110325,25.073,23.925,0.788,26.183,1.827,133.032,421.399,2.855,98.631,15.564,0.918
20110326,20110401,25.669,24.572,1.099,26.695,2.197,136.284,420.619,3.333,98.756,6.877,0.977
20110402,20110408,25.416,24.44,1.205,26.315,1.938,119.138,422.943,2.986,98.739,12.045,0.92
20110409,20110415,25.211,23.91,0.959,26.409,2.024,149.783,417.741,3.445,98.729,10.482,1.082
20110416,20110422,25.228,24.163,1.147,26.208,1.754,121.414,420.031,2.569,98.737,15.574,0.974
20110423,20110429,25.629,24.189,1.025,26.954,2.275,142.003,418.313,3.355,98.771,9.551,0.899
20110430,20110506,25.147,23.877,1.011,26.316,2.021,128.439,416.723,4.225,98.826,3.536,1.497
20110507,20110513,25.227,24.334,0.785,26.049,1.766,104.291,422.616,2.465,98.737,9.052,0.875
20110514,20110520,25.041,23.832,0.908,26.153,1.913,134.226,418.505,2.948,98.769,8.917,0.961
20110521,20110527,26.086,24.579,1.166,27.472,2.277,157.569,417.402,3.917,98.873,7.367,0.758
20110528,20110603,24.64,23.646,0.849,25.554,1.703,97.63,420.75,2.022,98.905,12.803,0.892
20110604,20110610,25.804,24.294,1.205,27.193,2.44,145.884,416.305,3.678,98.921,5.041,0.841
20110611,20110617,24.789,23.714,0.7,25.859,1.725,103.762,419.393,1.938,98.931,9.528,0.852
20110618,20110624,25.374,23.93,1.051,26.818,2.096,141.132,414.917,3.627,98.877,4.415,0.938
20110625,20110701,24.001,23.011,0.987,24.991,1.841,129.927,409.023,2.64,98.934,4.449,1.1
20110702,20110708,24.181,22.965,0.937,25.397,2.016,145.85,407.069,3.273,99.002,4.819,1.247
20110709,20110715,25.144,23.537,1.336,26.751,2.569,151.065,414.997,3.602,98.894,5.286,0.837
20110716,20110722,25.161,23.635,1.096,26.688,2.357,155.458,414.938,3.274,98.947,5.195,0.741
20110723,20110729,24.81,23.456,1.303,26.163,2.294,153.15,410.846,3.267,98.91,3.09,1.025
20110730,20110805,25.687,24.176,1.074,27.199,2.44,152.145,415.187,3.707,98.814,6.686,0.99
20110806,20110812,26.163,24.147,1.542,28.179,3.181,187.665,407.635,4.966,98.977,0.959,0.891
20110813,20110819,25.801,24.158,1.322,27.443,2.734,171.615,412.85,4.292,98.777,3.455,0.917
20110820,20110826,24.478,22.986,1.533,25.909,2.611,167.752,405.992,4.429,99.037,2.318,1.351
20110827,20110902,25.858,24.179,1.366,27.402,2.687,165.796,415.163,3.943,98.952,5.857,0.965
20110903,20110909,26.434,24.559,1.428,28.159,3.038,201.651,412.492,4.9,98.83,4.112,1.116
20110910,20110916,25.412,23.738,0.829,26.952,2.53,163.249,416.291,3.702,98.97,7.612,0.827
20110917,20110923,25.905,24.132,1.004,27.537,2.754,180.309,417.397,4.342,98.845,6.244,0.756
20110924,20110930,25.67,24.035,0.918,27.175,2.464,167.029,417.382,3.609,98.882,7.008,0.908
20111001,20111007,25.716,24.32,0.931,27.0,2.27,157.488,420.677,3.432,98.69,8.823,0.888
20111008,20111014,26.84,25.176,1.15,28.372,2.477,188.505,421.627,4.43,98.495,7.271,1.102
20111015,20111021,26.043,24.5,0.827,27.463,2.162,164.249,418.825,3.819,98.531,8.552,1.155
20111022,20111028,26.16,24.427,1.025,27.754,2.499,179.58,416.501,4.632,98.564,8.471,0.944
20111029,20111104,26.638,24.721,1.071,28.402,2.535,192.516,418.44,4.923,98.64,4.955,0.861
20111105,20111111,26.436,24.662,0.918,28.068,2.305,168.173,420.937,3.982,98.502,5.563,1.092
20111112,20111118,25.365,23.979,0.937,26.639,2.108,170.168,416.747,3.892,98.552,7.727,1.157
20111119,20111125,25.972,24.438,1.196,27.382,2.268,171.962,417.73,4.23,98.651,5.297,1.083
20111126,20111202,26.267,24.885,1.039,27.539,2.094,153.692,420.802,3.924,98.469,9.879,1.035
20111203,20111209,25.656,24.31,0.784,26.895,2.052,149.649,419.802,3.476,98.482,9.595,1.05
20111210,20111216,25.88,24.634,0.906,27.026,2.198,156.955,420.427,3.799,98.529,8.93,1.041
20111217,20111223,25.102,23.975,0.809,26.138,1.866,129.138,419.282,2.599,98.647,10.256,1.01
20111224,20111231,25.519,24.264,0.952,26.611,1.991,153.908,419.676,3.603,98.805,7.745,1.21
20120101,20120107,25.316,24.076,0.846,26.366,1.808,131.37,420.763,2.472,98.746,9.682,0.831
20120108,20120114,25.349,24.175,0.896,26.342,1.788,156.063,419.264,3.667,98.69,10.493,1.222
20120115,20120121,25.305,24.018,0.925,26.394,1.958,144.792,416.376,3.444,98.732,9.8,1.133
20120122,20120128,25.974,24.492,1.121,27.298,2.272,173.954,417.694,4.525,98.583,10.644,1.236
20120129,20120204,25.182,24.073,0.802,26.203,1.76,137.33,419.544,3.097,98.558,12.436,1.159
20120205,20120211,24.89,23.741,0.826,25.947,1.716,126.969,420.426,2.403,98.733,12.771,0.86
20120212,20120218,26.545,24.825,1.25,28.126,2.284,191.673,410.876,6.13,98.564,7.493,1.713
20120219,20120225,24.33,23.192,0.813,25.376,1.872,139.819,416.951,2.252,98.717,10.188,0.897
20120226,20120303,25.029,23.917,0.879,26.052,1.745,146.77,417.47,3.243,98.704,17.748,1.16
20120304,20120310,24.783,23.703,0.876,25.776,1.697,126.236,418.335,2.562,98.777,15.753,0.95
20120311,20120317,25.26,23.939,0.923,26.475,1.954,159.346,419.374,3.155,98.816,12.108,0.895
20120318,20120324,25.967,24.458,1.234,27.418,2.357,157.219,418.896,4.381,98.618,7.959,1.105
20120325,20120331,24.938,24.029,0.801,25.775,1.659,140.865,418.656,2.914,98.865,11.109,1.18
20120401,20120407,25.613,24.261,1.03,26.857,2.171,165.973,420.812,3.872,98.744,7.294,0.828
20120408,20120414,25.475,24.545,0.852,26.33,1.742,138.918,418.981,3.238,98.755,8.629,0.993
20120415,20120421,25.738,24.359,1.118,27.007,2.37,156.406,419.253,3.968,98.744,6.832,0.787
20120422,20120428,25.889,24.587,1.095,27.086,2.095,163.335,419.561,4.112,98.745,4.0,1.035
20120429,20120505,25.231,24.129,0.999,26.244,1.902,129.975,417.833,4.078,98.888,5.514,1.28
20120506,20120512,25.304,24.037,0.941,26.469,2.16,141.127,420.595,3.046,98.849,8.618,1.042
20120513,20120519,25.42,24.255,1.009,26.492,1.896,135.25,417.066,3.038,98.768,9.357,0.86
20120520,20120526,25.817,24.527,1.058,27.003,2.144,144.169,418.587,3.523,98.888,7.696,0.776
20120527,20120602,25.51,24.227,0.978,26.691,1.934,145.554,416.196,3.353,98.986,10.998,0.786
20120603,20120609,24.834,23.651,1.019,25.923,1.965,136.585,414.674,3.686,98.969,8.728,1.3
20120610,20120616,24.912,23.471,1.236,26.328,2.46,145.848,412.931,4.006,98.965,3.183,0.934
20120617,20120623,25.996,24.249,1.25,27.743,2.602,158.159,414.465,4.318,98.899,6.095,0.931
20120624,20120630,24.217,22.934,0.861,25.499,2.045,136.106,410.174,2.469,99.117,10.527,0.869
20120701,20120707,25.066,23.611,1.233,26.521,2.356,141.985,412.707,3.466,98.88,4.576,0.854
20120708,20120714,24.453,23.181,1.098,25.725,2.065,143.113,411.274,3.25,98.923,4.915,0.95
20120715,20120721,23.748,22.562,1.22,24.935,2.101,140.207,406.214,3.358,99.15,5.185,1.121
20120722,20120728,25.488,23.787,1.38,27.189,2.802,149.859,414.734,3.858,99.054,5.111,0.755
20120729,20120804,25.695,24.088,1.483,27.303,2.628,171.223,409.965,4.354,98.984,4.01,0.934
20120805,20120811,26.035,24.022,1.708,28.048,3.217,180.408,405.764,5.517,98.984,1.626,1.031
20120812,20120818,25.155,23.83,1.111,26.481,2.282,161.693,413.207,3.414,98.972,5.59,1.039
20120819,20120825,26.637,24.504,1.618,28.701,3.161,193.283,410.33,5.522,98.917,1.465,0.7
20120826,20120901,24.947,23.673,1.282,26.12,2.471,168.768,410.327,3.939,99.119,5.311,1.077
20120902,20120908,25.699,24.053,1.34,27.213,2.981,173.081,412.24,4.514,99.063,4.732,0.976
20120909,20120915,25.756,23.985,1.135,27.385,2.708,173.923,415.388,4.171,98.952,8.157,0.996
20120916,20120922,26.813,24.776,1.399,28.687,3.209,205.102,416.069,5.391,98.754,4.445,1.155
20120923,20120929,24.798,23.438,1.153,26.049,2.2,165.217,413.122,3.859,98.979,8.173,1.252
20120930,20121006,26.537,24.754,1.15,28.177,2.618,188.978,416.355,4.803,98.712,6.788,1.096
20121007,20121013,25.831,24.24,0.992,27.295,2.427,172.454,420.141,4.535,98.758,6.33,1.167
20121014,20121020,26.066,24.477,0.967,27.528,2.257,162.378,419.891,3.847,98.612,8.364,0.953
20121021,20121027,25.962,24.555,1.262,27.256,2.15,165.957,419.372,3.701,98.573,5.948,0.898
20121028,20121103,26.793,24.897,1.197,28.538,2.679,206.392,418.758,4.932,98.665,6.097,1.061
20121104,20121110,26.45,24.766,1.07,27.999,2.35,182.713,419.287,4.395,98.544,5.508,1.028
20121111,20121117,25.688,24.411,0.76,26.862,1.83,158.625,420.793,3.364,98.608,7.203,0.959
20121118,20121124,26.234,24.837,0.919,27.52,2.058,170.133,422.213,3.926,98.581,6.951,0.952
20121125,20121201,26.94,25.432,1.281,28.328,2.353,179.122,422.837,5.428,98.563,5.41,1.452
20121202,20121208,26.401,24.783,0.889,27.889,2.381,171.607,421.482,4.304,98.481,7.242,1.167
20121209,20121215,25.969,24.611,0.885,27.219,2.199,157.963,419.311,4.32,98.538,6.114,1.164
20121216,20121222,26.055,24.752,1.072,27.253,2.114,174.86,417.792,4.03,98.527,8.443,1.194
20121223,20121231,24.879,23.985,0.684,25.669,1.49,131.394,420.353,2.271,98.722,15.651,0.873
20130101,20130107,24.705,23.853,0.788,25.427,1.569,96.716,420.774,2.041,98.839,8.357,0.869
20130108,20130114,25.609,24.621,0.945,26.444,1.929,135.307,422.464,3.343,98.678,8.312,0.909
20130115,20130121,26.197,25.013,0.756,27.199,1.928,166.588,421.06,3.824,98.661,10.243,1.074
20130122,20130128,26.052,24.898,0.953,27.106,1.974,149.235,423.926,3.566,98.822,7.95,1.18
20130129,20130204,26.669,25.564,1.069,27.686,2.131,166.879,422.924,4.078,98.619,6.373,1.004
20130205,20130211,25.967,24.774,0.897,27.064,1.916,167.35,421.763,3.935,98.614,9.298,1.12
20130212,20130218,25.458,24.215,0.891,26.602,1.927,165.46,417.411,3.784,98.721,7.685,1.15
20130219,20130225,25.485,24.223,0.934,26.646,1.93,158.823,421.772,3.306,98.68,7.55,0.91
20130226,20130304,25.346,24.33,0.824,26.282,1.694,122.676,424.95,2.32,98.752,13.355,0.823
20130305,20130311,26.619,25.056,1.001,28.057,2.167,178.333,422.801,4.734,98.785,9.283,0.965
20130312,20130318,26.144,25.023,0.837,27.176,1.841,161.892,424.439,3.899,98.683,9.869,0.955
20130319,20130325,26.737,25.316,1.264,28.106,2.382,173.172,420.928,5.277,98.599,7.803,1.311
20130326,20130401,25.832,24.555,1.125,27.007,2.098,138.45,422.177,3.681,98.845,10.263,1.048
20130402,20130408,26.101,24.947,0.979,27.163,2.02,150.061,425.116,3.695,98.785,11.205,0.903
20130409,20130415,26.44,25.252,1.089,27.532,1.974,144.62,423.599,3.994,98.714,14.891,1.022
20130416,20130422,25.252,24.064,0.836,26.344,1.846,141.903,421.015,2.915,98.873,10.422,0.844
20130423,20130429,26.535,24.601,1.59,28.315,2.906,193.354,402.196,7.219,98.799,1.648,1.429
20130430,20130506,26.391,24.892,1.127,27.77,2.034,157.768,420.766,4.31,98.798,8.432,1.003
20130507,20130513,25.815,24.641,0.965,26.895,1.999,135.72,419.69,3.368,98.938,8.253,0.907
20130514,20130520,25.338,24.292,0.898,26.299,1.816,123.698,420.725,2.76,98.886,9.895,1.034
20130521,20130527,25.338,24.182,1.143,26.401,2.024,137.367,418.038,2.832,98.868,6.973,0.874
20130528,20130603,25.884,24.333,1.132,27.31,2.477,148.307,416.494,3.901,98.867,6.111,0.886
20130604,20130610,24.856,23.702,0.936,25.918,2.003,129.972,415.693,2.77,99.003,12.46,0.931
20130611,20130617,25.201,23.973,0.898,26.415,2.043,133.099,419.685,2.876,98.95,6.886,0.774
20130618,20130624,25.376,24.053,1.099,26.699,2.102,132.652,416.503,3.132,98.896,6.955,0.803
20130625,20130701,25.837,24.312,1.162,27.363,2.401,146.0,414.458,4.005,98.888,4.139,0.928
20130702,20130708,24.909,23.524,0.995,26.294,2.033,116.428,415.004,2.704,99.015,10.014,0.749
20130709,20130715,24.697,23.37,1.091,26.024,1.894,128.748,412.973,2.726,99.056,9.014,0.854
20130716,20130722,24.914,23.484,1.197,26.343,2.252,149.557,411.245,3.235,98.982,3.61,1.01
20130723,20130729,22.998,21.756,1.361,24.239,2.317,132.278,403.785,3.533,99.277,1.153,1.355
20130730,20130805,25.212,23.666,1.367,26.758,2.588,154.067,414.803,3.286,99.053,6.578,0.765
20130806,20130812,25.378,24.062,1.199,26.695,2.136,144.51,413.459,3.615,98.839,5.904,1.192
20130813,20130819,24.225,22.807,1.677,25.644,2.504,152.188,404.022,3.823,99.009,5.536,1.18
20130820,20130826,24.986,23.758,0.941,26.167,2.108,143.713,416.766,2.768,98.882,8.915,0.842
20130827,20130902,25.335,23.588,1.661,26.942,2.903,184.959,403.775,5.329,99.065,1.59,1.256
20130903,20130909,25.697,24.158,1.269,27.113,2.648,157.319,415.346,4.066,98.907,7.671,1.005
20130910,20130916,26.043,24.438,1.338,27.52,2.429,170.673,416.369,4.028,98.763,7.462,1.041
20130917,20130923,26.882,24.963,1.543,28.647,2.948,207.48,414.575,5.751,98.85,5.139,1.098
20130924,20130930,25.83,24.286,1.111,27.25,2.459,183.287,413.501,4.818,98.898,4.079,1.239
20131001,20131007,26.103,24.355,1.157,27.71,2.613,188.632,415.902,4.822,98.811,5.607,0.903
20131008,20131014,25.55,24.048,0.865,26.933,2.276,172.627,417.198,3.977,98.747,3.979,0.857
20131015,20131021,26.369,24.728,1.286,27.878,2.624,186.667,418.575,4.683,98.744,6.367,1.119
20131022,20131028,26.23,24.452,1.058,27.866,2.198,183.644,419.589,4.128,98.718,6.881,0.881
20131029,20131104,25.911,24.489,0.965,27.219,2.059,156.22,419.217,3.929,98.534,8.613,1.281
20131105,20131111,26.053,24.52,1.139,27.464,2.176,178.295,416.768,4.108,98.588,6.229,1.094
20131112,20131118,25.78,24.459,1.048,26.995,2.056,137.28,418.768,3.636,98.593,7.71,1.107
20131119,20131125,25.63,24.051,0.925,27.083,2.156,169.92,418.412,3.494,98.545,6.923,0.92
20131126,20131202,25.768,24.417,0.86,27.012,2.01,161.371,418.61,3.729,98.494,9.284,1.287
20131203,20131209,25.679,24.398,1.13,26.859,2.043,169.969,416.395,3.89,98.753,6.914,1.139
20131210,20131216,26.091,24.605,1.328,27.458,2.121,160.178,418.489,4.235,98.667,8.654,1.164
20131217,20131223,27.104,25.584,1.513,28.502,2.542,190.435,417.609,6.851,98.493,3.874,1.789
20131224,20131231,26.176,24.833,0.823,27.352,1.999,169.06,419.3,4.366,98.679,6.965,1.067
20140101,20140107,25.153,24.168,0.825,25.987,1.619,121.064,423.511,2.572,98.674,11.63,1.036
20140108,20140114,24.801,23.85,0.653,25.605,1.497,124.617,420.112,2.349,98.803,10.971,0.87
20140115,20140121,25.226,24.054,0.942,26.218,1.812,147.513,419.362,3.092,98.79,9.381,0.824
20140122,20140128,26.862,25.169,1.046,28.399,2.452,196.911,419.558,6.01,98.575,4.85,1.554
20140129,20140204,26.098,24.556,0.945,27.516,1.951,170.479,418.486,4.507,98.598,6.438,1.181
20140205,20140211,25.406,24.244,1.075,26.474,1.792,135.6,418.87,3.279,98.682,7.104,1.013
20140212,20140218,25.683,24.473,1.107,26.796,2.114,149.688,422.237,3.737,98.668,6.871,1.067
20140219,20140225,25.88,24.767,0.882,26.904,1.77,122.078,423.672,3.329,98.597,7.802,1.071
20140226,20140304,25.874,24.621,0.934,27.026,1.904,142.547,422.389,3.21,98.624,12.922,1.229
20140305,20140311,25.539,24.275,1.069,26.701,2.1,153.343,421.8,3.568,98.747,8.51,1.098
20140312,20140318,25.597,24.454,0.886,26.649,1.721,142.853,421.648,3.321,98.632,14.392,1.126
20140319,20140325,24.837,23.989,0.815,25.657,1.434,105.352,421.3,2.282,98.864,15.057,0.921
20140326,20140401,26.752,25.204,1.513,28.193,2.746,194.186,418.92,5.554,98.737,5.135,1.243
20140402,20140408,25.864,24.674,1.245,26.959,2.184,164.73,420.404,4.057,98.854,11.57,1.059
20140409,20140415,26.128,24.892,1.148,27.264,2.311,152.875,419.071,4.767,98.798,6.35,1.161
20140416,20140422,25.592,24.38,0.967,26.707,1.876,142.018,419.794,3.108,98.787,8.714,0.823
20140423,20140429,25.681,24.672,0.915,26.609,1.924,142.35,421.249,3.352,98.809,8.313,0.942
20140430,20140506,26.388,25.04,1.082,27.629,2.204,158.281,418.595,4.408,98.785,4.347,1.028
20140507,20140513,25.516,24.451,0.908,26.495,1.693,129.598,420.206,2.699,98.833,10.673,0.962
20140514,20140520,25.433,24.25,0.915,26.522,1.904,123.372,421.375,2.679,98.811,7.659,0.974
20140521,20140527,25.53,24.325,0.991,26.638,1.95,120.276,419.164,3.401,98.888,7.044,1.243
20140528,20140603,25.772,24.519,1.127,26.925,1.997,163.397,415.998,4.007,98.781,6.205,0.876
20140604,20140610,25.969,24.594,0.979,27.235,2.208,150.996,415.297,4.297,98.73,5.661,1.19
20140611,20140617,25.427,24.005,1.086,26.835,2.152,139.097,414.144,3.561,99.017,5.414,0.988
20140618,20140624,25.247,23.968,1.066,26.526,2.12,124.265,415.654,3.851,99.125,4.237,1.039
20140625,20140701,24.064,22.964,0.872,25.163,1.712,101.741,413.658,2.339,99.092,10.029,1.017
20140702,20140708,25.013,23.655,1.187,26.371,2.078,141.725,415.485,3.057,99.083,9.338,0.801
20140709,20140715,24.745,23.499,1.036,25.99,2.196,135.703,412.983,3.391,99.174,2.64,1.006
20140716,20140722,25.059,23.584,1.128,26.533,2.294,143.853,411.139,3.542,99.197,5.517,1.022
20140723,20140729,24.894,23.498,1.189,26.29,2.173,146.848,412.72,3.47,99.101,3.623,0.929
20140730,20140805,25.397,23.748,1.159,27.045,2.599,151.526,414.18,3.573,99.058,4.982,0.752
20140806,20140812,24.957,23.496,1.122,26.418,2.256,147.472,413.781,3.123,99.058,7.436,0.911
20140813,20140819,25.122,23.415,1.179,26.83,2.632,175.326,408.062,4.236,99.117,2.961,1.157
20140820,20140826,25.755,24.005,1.152,27.447,2.754,185.697,412.369,4.364,98.869,1.101,0.903
20140827,20140902,25.661,24.138,1.303,27.063,2.658,176.986,410.589,4.102,98.988,5.589,0.888
20140903,20140909,26.016,24.465,1.374,27.442,2.601,186.067,415.214,4.258,98.887,3.656,0.95
20140910,20140916,25.593,24.247,0.941,26.832,2.111,165.503,417.176,3.184,98.811,7.771,0.945
20140917,20140923,26.115,24.587,1.244,27.522,2.374,175.95,417.223,4.092,98.821,5.89,0.883
20140924,20140930,26.357,24.443,1.324,28.119,2.76,195.065,415.966,4.875,98.811,4.924,0.928
20141001,20141007,25.939,24.395,1.092,27.359,2.638,172.924,416.835,4.291,98.808,4.285,1.045
20141008,20141014,25.38,24.056,0.788,26.598,2.288,149.847,420.331,3.186,98.841,9.278,0.921
20141015,20141021,25.793,24.242,0.933,27.221,2.382,165.89,413.759,4.052,98.878,6.507,1.022
20141022,20141028,26.535,24.623,1.183,28.294,2.723,192.374,418.482,4.978,98.686,5.494,1.037
20141029,20141104,26.234,24.829,0.945,27.527,2.045,192.687,421.677,4.416,98.592,4.92,0.954
20141105,20141111,26.131,24.844,1.04,27.315,1.946,143.218,424.436,3.385,98.641,8.748,1.013
20141112,20141118,25.531,24.178,0.938,26.775,1.958,159.875,418.345,3.663,98.664,7.639,1.413
20141119,20141125,26.694,25.111,1.08,28.15,2.141,167.633,419.989,4.33,98.546,8.899,1.32
20141126,20141202,25.877,24.592,0.946,27.059,1.911,153.151,421.46,3.481,98.63,8.407,1.006
20141203,20141209,26.133,24.662,0.951,27.486,2.003,147.666,421.753,4.191,98.584,10.717,1.17
20141210,20141216,25.971,24.519,0.853,27.307,2.142,165.337,417.953,4.187,98.658,5.23,1.06
20141217,20141223,26.309,24.889,0.864,27.614,2.119,166.313,419.79,4.23,98.623,8.834,1.336
20141224,20141231,25.153,24.152,0.86,26.035,1.715,110.527,424.284,2.413,98.813,13.297,0.854
20150101,20150107,24.63,23.576,0.685,25.522,1.546,94.332,421.252,1.98,98.878,11.668,0.839
20150108,20150114,24.776,23.636,0.793,25.74,1.73,116.311,421.942,2.372,98.871,10.669,0.781
20150115,20150121,25.518,24.402,0.816,26.462,1.827,146.736,420.368,3.295,98.8,13.865,0.856
20150122,20150128,25.161,23.955,0.83,26.251,1.816,143.17,418.847,3.292,98.761,6.5,0.983
20150129,20150204,25.054,23.811,0.718,26.198,2.004,143.454,418.626,3.197,98.83,9.822,0.915
20150205,20150211,26.058,24.585,0.806,27.412,2.017,156.496,421.496,3.442,98.646,10.885,0.967
20150212,20150218,26.061,24.708,1.061,27.305,2.145,147.671,422.304,3.886,98.778,10.047,1.018
20150219,20150225,26.997,25.537,1.079,28.339,2.201,183.298,420.398,5.988,98.582,8.598,1.466
20150226,20150304,25.875,24.538,1.146,27.106,1.813,160.267,418.51,3.427,98.701,8.995,0.877
20150305,20150311,25.106,24.134,0.698,26.001,1.555,125.936,422.199,2.198,98.707,9.581,0.894
20150312,20150318,25.721,24.666,0.835,26.693,1.722,134.689,425.925,3.114,98.638,9.039,0.885
20150319,20150325,25.276,23.948,0.768,26.564,2.106,156.318,420.913,3.289,98.851,7.499,0.903
20150326,20150401,26.112,24.882,1.084,27.261,2.137,151.054,419.224,4.387,98.848,6.438,1.037
20150402,20150408,25.453,24.527,0.875,26.305,1.975,117.87,420.471,2.65,98.687,18.119,1.145
20150409,20150415,25.679,24.418,0.896,26.839,1.963,158.661,418.172,3.819,98.868,4.688,1.053
20150416,20150422,25.931,24.599,0.803,27.157,1.943,158.015,419.198,3.767,98.772,7.836,1.084
20150423,20150429,25.192,24.197,0.698,26.108,1.644,108.235,423.303,2.095,98.862,14.733,0.743
20150430,20150506,25.679,24.489,0.886,26.774,1.922,143.898,420.15,3.869,98.794,9.267,0.913
20150507,20150513,25.199,24.325,0.825,26.003,1.563,107.277,422.436,2.325,98.882,16.199,0.951
20150514,20150520,25.278,24.111,0.846,26.351,1.941,141.249,420.845,2.878,99.001,9.035,0.974
20150521,20150527,25.878,24.615,0.97,27.041,2.161,144.979,419.869,3.307,98.909,7.112,0.803
20150528,20150603,25.59,24.555,0.929,26.543,1.852,116.554,419.799,2.714,98.854,17.707,0.809
20150604,20150610,25.376,24.177,0.941,26.48,1.979,119.922,419.231,2.612,98.946,10.918,0.753
20150611,20150617,25.87,24.416,1.006,27.304,2.294,143.161,418.138,3.537,98.892,9.001,0.727
20150618,20150624,24.68,23.455,0.873,25.905,1.894,115.271,415.353,3.147,99.182,7.024,1.254
20150625,20150701,25.238,23.709,1.181,26.768,2.325,137.304,411.94,3.329,99.154,5.619,1.032
20150702,20150708,25.223,23.903,0.884,26.542,1.996,123.06,417.474,3.148,98.94,12.435,0.947
20150709,20150715,25.796,24.358,1.113,27.235,2.372,145.226,414.343,3.775,98.962,5.059,0.876
20150716,20150722,25.415,23.966,0.954,26.865,2.308,143.467,412.018,3.497,99.068,8.081,0.944
20150723,20150729,25.042,23.772,0.964,26.312,1.984,145.321,414.562,2.83,99.049,6.74,0.791
20150730,20150805,25.566,24.015,1.012,27.116,2.534,152.434,415.36,3.497,98.976,3.894,0.795
20150806,20150812,26.181,24.528,1.276,27.834,2.641,165.836,415.517,4.233,98.832,5.532,1.126
20150813,20150819,25.907,24.134,1.079,27.68,2.539,163.863,415.86,4.147,98.98,2.851,0.832
20150820,20150826,26.844,24.811,1.493,28.81,3.226,196.762,415.249,5.373,98.784,0.603,0.862
20150827,20150902,25.619,24.275,0.939,26.854,2.318,157.121,418.071,3.481,99.034,8.356,1.053
20150903,20150909,27.016,25.121,1.365,28.76,2.769,188.51,417.292,5.176,98.787,3.601,0.854
20150910,20150916,27.546,25.411,1.427,29.509,3.084,196.441,417.441,6.119,98.845,1.101,0.992
20150917,20150923,26.733,24.963,0.984,28.361,2.679,191.255,419.84,4.559,98.694,5.533,0.91
20150924,20150930,27.197,25.22,1.112,29.015,2.967,203.558,420.089,5.511,98.659,2.278,0.879
20151001,20151007,26.814,25.252,1.075,28.251,2.402,178.916,420.331,4.55,98.722,6.996,1.059
20151008,20151014,26.593,25.227,0.895,27.85,2.118,174.079,421.534,4.016,98.723,7.025,1.074
20151015,20151021,26.066,24.651,1.013,27.368,2.22,169.033,421.821,3.708,98.886,5.949,1.015
20151022,20151028,27.41,25.393,1.12,29.266,2.819,216.09,421.52,5.846,98.751,1.428,0.904
20151029,20151104,27.578,25.691,1.254,29.314,2.751,209.275,419.201,6.967,98.572,3.05,1.429
20151105,20151111,25.911,24.613,0.842,27.105,1.921,145.777,422.581,3.427,98.779,9.764,0.872
20151112,20151118,26.419,25.096,1.079,27.636,2.085,162.554,421.419,3.794,98.631,7.508,1.033
20151119,20151125,27.285,25.531,1.224,28.899,2.418,198.93,419.298,5.524,98.481,3.327,1.267
20151126,20151202,26.741,25.515,0.994,27.868,1.861,166.029,424.232,4.339,98.622,9.932,1.147
20151203,20151209,26.592,25.18,1.024,27.89,2.209,184.039,419.768,4.86,98.764,6.117,1.256
20151210,20151216,27.126,25.532,1.272,28.592,2.598,190.256,420.846,5.432,98.702,3.56,0.911
20151217,20151223,25.434,24.456,0.856,26.333,1.701,133.824,422.339,3.024,98.739,7.838,0.982
20151224,20151231,25.597,24.608,0.896,26.458,1.978,117.541,424.68,2.71,98.818,10.833,0.83
20160101,20160107,26.561,25.387,0.975,27.555,1.935,170.57,425.326,3.642,98.747,10.168,0.88
20160108,20160114,28.635,26.975,1.275,30.04,2.586,204.929,428.36,7.221,98.538,1.848,1.332
20160115,20160121,27.36,25.947,0.829,28.556,2.389,147.486,428.958,5.164,98.613,3.876,1.148
