TIMESTAMP_START,TIMESTAMP_END,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20190122,20190128,25.516,1.0,24.375,0.624,1.0,26.55,1.797,1.0,25.681,24.566,0.844,26.686,1.643,25.516,1.0,24.375,0.624,1.0,26.55,1.797,1.0,441.917,130.71,1.0,125.469,130.71,1.0,-9999,-9999,423.143,423.143,0.0,489.514,1.0,486.335,489.514,1.0,2.166,1.0,2.91,2.166,1.0,98.842,98.839,1.0,9.043,9.043,0.0,0.944,1.199,0.901786,0.16498888706709955,0.8854166666666669,96.76370352083335,1.0,267.0142013888889,1.0,423.511,1.0,25.234,1.0,-9999,-9999,75.0813,-9999,-9999,2.56583,12.6771,-9999,-9999,0.497285,-9999,-9999,22.7143,25.2857,22.7143,25.2857,-2.52942,0.973214,0.370281,0.554019,-2.64503,0.973214,0.366528,0.551518,-2.22746,0.971354,0.060494,-2.65325,-2.60891,-2.46896,-2.36455,-2.11172,-1.78471,-1.45393,0.973214,0.973214,0.973214,0.973214,0.973214,0.973214,0.970238,6.77317,3.42507,1.0,0.547099,0.750184,-10.7374,11.614,0.948791,0.466127,0.570528,6.46595,2.97785,1.0,0.524918,0.734164,-10.6782,11.6438,0.948791,0.476663,0.579169,6.45276,6.50162,6.78614,7.03798,7.32502,7.52819,7.86566,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-10.7445,-10.7161,-10.7116,-10.6462,-10.4433,-10.0581,-9.76848,0.948791,0.948791,0.948791,0.948791,0.948791,0.948791,0.943077,7.71751,-9999,7.58046,0.152044,5.39627,5.39627,6.89551,7.83715,8.23559,8.25473,8.62029,9.8367,-9999,9.35766,0.093077,8.09223,8.09223,8.92755,9.50443,9.8367,9.85629,9.95261,6.75504,7.55239,7.37189,0.195668,6.29969,6.62519,6.80425,7.00084,7.42905,7.78245,9.20398,10.4033,10.4587,9.92084,0.169822,8.43803,9.76741,9.90377,10.0182,10.2481,10.3422,10.4193,-9999,-9999
20190129,20190204,25.232,1.0,24.324,0.746,1.0,26.066,1.597,1.0,25.418,24.507,0.565,26.255,1.541,25.232,1.0,24.324,0.746,1.0,26.066,1.597,1.0,444.154,111.175,1.0,114.31,111.175,1.0,-9999,-9999,422.278,422.278,0.0,489.006,1.0,485.761,489.006,1.0,1.605,1.0,2.524,1.605,1.0,98.776,98.766,0.994048,8.195,8.195,0.0,1.137,1.084,0.776786,0.17783284040727856,0.795138888888889,77.75290026891253,0.9965277777777778,220.12989731087475,0.9965277777777778,429.022,1.0,25.135,1.0,-9999,-9999,61.7941,-9999,-9999,2.37585,14.0588,-9999,-9999,0.487254,-9999,-9999,23.0,25.0,23.0,25.0,-2.43568,0.997024,0.370279,0.751643,-2.35701,0.997024,0.362822,0.747998,-1.74405,0.992634,0.106972,-2.57833,-2.40102,-2.32258,-1.88549,-1.54573,-1.0928,-0.275302,0.997024,0.997024,0.997024,0.997024,0.997024,0.994048,0.994048,5.46704,3.15291,1.0,0.533326,1.23032,-9.53618,12.258,0.994286,0.478125,0.517159,5.58325,3.07401,1.0,0.514627,1.22233,-9.49753,12.3034,0.994286,0.475894,0.515098,5.4658,5.62797,5.86847,6.65798,7.45323,7.8454,9.32712,1.0,1.0,0.89441,1.0,1.0,1.0,1.0,-10.4844,-9.70442,-9.65055,-9.53618,-9.47496,-9.31022,-9.17581,0.948571,0.994286,0.994286,0.994286,0.994286,0.994286,0.988571,5.72932,-9999,7.10095,0.337766,4.70562,4.70562,5.49297,6.22232,9.43342,9.87475,10.2145,10.4898,-9999,8.12577,0.254434,6.42997,6.42997,6.44471,7.83085,9.57985,9.80575,10.4898,7.24222,11.8442,8.41497,0.351194,5.24226,5.97298,6.81877,7.60794,9.94441,11.3179,11.5811,10.8585,11.3001,9.45503,0.192159,7.71562,8.1531,8.78011,9.00654,10.8083,10.9075,11.1902,-9999,-9999
20190205,20190211,25.692,1.0,24.36,0.979,1.0,26.918,2.154,1.0,25.697,24.602,0.877,26.704,1.834,25.692,1.0,24.36,0.979,1.0,26.918,2.154,1.0,446.052,152.834,1.0,136.112,152.834,1.0,-9999,-9999,423.295,423.295,0.0,490.252,1.0,486.436,490.252,1.0,2.709,1.0,2.988,2.709,1.0,98.689,98.674,1.0,9.598,9.598,0.0,0.881,1.11,0.610119,0.20193109157818528,0.5486111111111112,121.27434659722222,1.0,306.47922222222223,1.0,424.079,1.0,25.305,1.0,-9999,-9999,82.214,-9999,-9999,2.23728,18.4307,-9999,-9999,0.548486,-9999,-9999,23.0,25.0,23.0,25.0,-3.66243,1.0,0.353678,0.548639,-3.79402,1.0,0.346072,0.543767,-3.45947,0.988765,0.0711741,-4.16125,-3.94131,-3.81919,-3.55109,-3.17901,-3.10246,-2.55209,0.982143,0.994048,1.0,1.0,1.0,0.988095,0.991071,5.9164,2.11225,1.0,0.53046,0.814479,-12.2193,11.6871,1.0,0.435936,0.470257,5.68357,2.03566,1.0,0.511478,0.802245,-12.2486,11.6428,1.0,0.434236,0.468682,5.54389,5.73899,5.80336,6.23889,6.8547,6.9751,8.13201,1.0,1.0,1.0,0.776398,1.0,1.0,1.0,-13.2691,-12.5018,-12.3376,-12.2033,-12.1566,-12.1491,-12.1324,0.897143,0.982857,0.982857,0.977143,1.0,0.994286,1.0,6.88301,-9999,6.63695,0.12429,5.29451,5.29451,5.45112,6.88301,7.2343,7.35893,7.3967,9.94879,-9999,9.95924,0.0775438,9.43673,9.43673,9.50647,9.94879,10.078,10.3368,10.9991,6.29228,6.89893,7.03623,0.267272,5.18572,5.81261,6.26261,6.70073,7.09301,7.76996,9.68611,8.97816,9.02454,9.51863,0.200405,8.21322,8.5893,8.8336,9.04724,9.83622,10.4398,11.1616,-9999,-9999
20190212,20190218,26.197,1.0,24.559,1.11,1.0,27.703,2.402,1.0,26.003,24.647,1.018,27.251,2.109,26.197,1.0,24.559,1.11,1.0,27.703,2.402,1.0,447.374,165.925,1.0,152.266,165.925,1.0,-9999,-9999,423.767,423.767,0.0,493.747,1.0,486.749,493.747,1.0,3.586,1.0,3.595,3.586,1.0,98.834,98.835,0.997024,11.657,11.657,0.0,0.995,1.104,0.699405,0.18861724087005108,0.5729166666666666,122.82404121527777,1.0,308.2264930555556,1.0,435.785,1.0,25.388,1.0,-9999,-9999,78.2517,-9999,-9999,1.89542,13.7141,-9999,-9999,0.430671,-9999,-9999,23.0,25.0,23.0,25.0,-3.40246,0.958333,0.342586,0.400586,-3.4394,0.958333,0.338596,0.397179,-3.24328,0.950074,0.0389183,-3.63553,-3.4394,-3.40246,-3.31643,-3.12151,-3.02417,-2.74488,0.955357,0.958333,0.958333,0.955357,0.955357,0.934524,0.943452,5.60613,1.69024,1.0,0.510406,0.714364,-11.4529,11.5229,0.92,0.42576,0.436483,5.53954,1.69042,1.0,0.499418,0.706554,-11.46,11.5128,0.92,0.425863,0.436583,5.43581,5.5471,5.60902,5.70827,6.32529,6.5467,6.91081,1.0,1.0,1.0,1.0,0.993789,1.0,0.993789,-12.2698,-11.5058,-11.459,-11.4492,-11.3665,-11.3135,-11.1567,0.822857,0.891429,0.914286,0.92,0.914286,0.914286,0.914286,7.78799,-9999,7.0772,0.0881223,6.09336,6.09336,6.68461,7.04261,7.50204,7.78799,7.79559,9.85171,-9999,10.0668,0.0929154,9.28498,9.28498,9.59712,10.0188,10.4148,10.4409,11.2616,4.94975,7.03921,5.8214,0.231126,4.41051,4.92448,5.03662,5.62915,6.104,6.56685,6.82769,7.43932,6.3488,7.78425,0.221357,5.28452,7.16045,7.30351,7.43932,8.32398,8.73429,9.1181,-9999,-9999
20190219,20190225,25.403,1.0,24.435,0.794,1.0,26.293,1.673,1.0,25.765,24.68,0.738,26.764,1.889,25.403,1.0,24.435,0.794,1.0,26.293,1.673,1.0,447.913,121.737,1.0,154.77,121.737,1.0,-9999,-9999,423.186,423.186,0.0,489.295,1.0,486.363,489.295,1.0,1.823,1.0,2.92,1.823,1.0,98.757,98.754,0.997024,7.906,7.906,0.0,0.895,1.133,0.842262,0.18686696770064123,0.8263888888888888,72.21643434027779,1.0,220.1672569444445,1.0,446.042,1.0,25.441,1.0,-9999,-9999,56.5457,-9999,-9999,1.70978,10.3662,-9999,-9999,0.438519,-9999,-9999,23.0,25.0,23.0,25.0,-2.80738,0.991071,0.398781,0.45183,-2.96705,0.991071,0.396742,0.450031,-2.81804,0.988616,0.0375913,-3.23186,-3.07349,-3.02241,-2.80969,-2.6718,-2.64865,-2.41015,0.979167,0.991071,0.991071,0.991071,0.991071,0.991071,0.991071,4.74515,3.0047,1.0,0.575254,0.626,-9.55975,10.5595,0.982857,0.514099,0.618284,4.46424,2.96151,1.0,0.5677,0.619066,-9.59673,10.5101,0.982857,0.515803,0.619701,4.33504,4.5455,4.66051,4.78456,4.90712,5.0393,5.33612,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-10.4435,-10.0678,-9.80216,-9.5476,-9.43238,-9.38088,-9.36851,0.96,0.954286,0.971429,0.982857,0.982857,0.982857,0.982857,5.79987,-9999,5.12739,0.104488,4.05261,4.05261,4.1194,5.4597,5.50437,5.79987,5.80339,7.85491,-9999,8.16574,0.114536,6.9527,6.9527,7.1929,8.49264,8.74216,8.80435,8.86436,8.60742,7.75936,8.86905,0.194466,6.92406,7.87329,7.91627,8.75006,9.33166,9.91973,10.6099,10.4083,10.4426,10.803,0.0834086,9.61032,10.4083,10.4457,10.7001,10.9917,11.3464,11.8248,-9999,-9999
20190226,20190304,26.619,1.0,25.412,1.261,1.0,27.73,2.25,1.0,26.304,25.19,0.94,27.329,2.026,26.619,1.0,25.412,1.261,1.0,27.73,2.25,1.0,447.509,188.208,1.0,163.572,188.208,1.0,-9999,-9999,420.033,420.033,0.0,491.755,1.0,484.272,491.755,1.0,4.369,1.0,4.363,4.369,1.0,98.786,98.788,0.997024,5.474,5.474,0.0,1.252,1.278,0.940476,0.1925259654908548,0.9340277777777778,126.77112183680555,1.0,373.1486180555556,1.0,447.676,1.0,25.504,1.0,-9999,-9999,77.7496,-9999,-9999,1.9624,17.3984,-9999,-9999,0.645532,-9999,-9999,23.0,25.0,23.0,25.0,-3.21871,0.973214,0.436017,0.987587,-3.35924,0.973214,0.444501,0.991362,-3.62813,0.970908,0.142546,-5.55831,-4.68427,-4.3058,-3.25713,-2.98206,-2.91202,-2.61684,0.943452,0.973214,0.973214,0.973214,0.973214,0.973214,0.973214,5.62334,3.90328,1.0,0.640926,1.32311,-11.1287,12.6926,0.948571,0.550551,0.758339,5.29845,3.65282,1.0,0.654978,1.32997,-11.0898,12.7345,0.948571,0.559703,0.765009,2.80216,3.83776,4.03626,5.54181,6.03526,6.15278,6.70983,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-12.862,-12.0833,-11.7511,-11.1118,-11.0636,-11.0403,-11.0147,0.891429,0.925714,0.948571,0.948571,0.948571,0.948571,0.948571,3.65775,-9999,3.88636,0.132326,2.56056,2.56056,3.45754,3.65775,4.14661,5.14964,5.18773,8.14527,-9999,8.49893,0.0541421,8.14527,8.14527,8.24814,8.34202,8.58957,8.74959,9.27239,12.5494,14.0334,13.8053,0.321359,10.4687,12.3979,12.5496,13.0228,14.4982,15.6694,17.9399,11.6411,12.5361,12.7195,0.190658,11.4948,11.7524,11.8605,12.4546,13.2679,13.8486,15.3286,-9999,-9999
20190305,20190311,26.384,1.0,24.922,1.105,1.0,27.73,2.312,1.0,26.525,25.154,0.984,27.786,2.04,26.384,1.0,24.922,1.105,1.0,27.73,2.312,1.0,446.059,182.825,1.0,166.802,182.825,1.0,-9999,-9999,424.016,424.016,0.0,488.002,1.0,486.914,488.002,1.0,3.66,1.0,4.306,3.66,1.0,98.757,98.762,1.0,11.088,11.088,0.0,0.973,1.108,0.845238,0.1995733344344329,0.8194444444444445,124.93846208333333,1.0,381.59876736111113,1.0,446.242,1.0,25.665,1.0,-9999,-9999,79.8792,-9999,-9999,1.95727,14.6371,-9999,-9999,0.64156,-9999,-9999,23.0,25.0,23.0,25.0,-2.53911,0.997024,0.455391,0.600894,-2.49341,0.997024,0.460994,0.605152,-2.79716,0.992039,0.0548323,-3.57031,-3.25138,-2.94341,-2.70409,-2.53911,-2.46731,-2.4012,0.997024,0.973214,0.988095,0.997024,0.997024,0.997024,0.997024,6.79156,4.00788,1.0,0.642944,0.85585,-10.9461,12.5279,0.994286,0.600029,0.635553,6.87553,3.93515,1.0,0.655769,0.865526,-10.9388,12.5618,0.994286,0.602922,0.638285,5.01604,5.78078,6.22207,6.52514,6.79156,6.91057,6.95939,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-11.5176,-11.3047,-11.2003,-11.0073,-10.9057,-10.8857,-10.8424,0.948571,0.931429,0.994286,0.994286,0.994286,0.994286,0.994286,7.11791,-9999,6.52424,0.131423,5.02499,5.02499,5.74719,6.78285,7.11791,7.12311,7.64825,9.83102,-9999,9.6033,0.0919434,8.25025,8.25025,9.26659,9.82053,10.0136,10.0733,10.0933,7.44749,11.5146,10.4642,0.253205,7.76591,8.53427,9.02514,10.6173,11.5146,12.1921,13.096,11.4039,12.0218,11.3393,0.168055,9.66844,9.99913,10.1273,11.3806,11.962,12.374,12.6929,-9999,-9999
20190312,20190318,25.832,1.0,24.65,1.061,1.0,26.92,2.116,1.0,25.918,24.722,0.82,27.018,1.839,25.832,1.0,24.65,1.061,1.0,26.92,2.116,1.0,443.517,154.762,1.0,133.537,154.762,1.0,-9999,-9999,423.287,423.287,0.0,488.1,1.0,486.43,488.1,1.0,2.685,1.0,3.164,2.685,1.0,98.731,98.73,1.0,13.206,13.206,0.0,0.908,1.125,0.895833,0.18563689793771043,0.8888888888888888,104.14714659722222,1.0,324.9052534722222,1.0,449.957,1.0,25.392,1.0,-9999,-9999,70.0499,-9999,-9999,1.96316,13.5984,-9999,-9999,0.683975,-9999,-9999,23.0,25.0,23.0,25.0,-3.28526,0.982143,0.453668,0.682049,-3.38888,0.982143,0.446135,0.677062,-3.0093,0.977604,0.10722,-3.49165,-3.45064,-3.42245,-3.31642,-2.93398,-2.43206,-2.1232,0.982143,0.985119,0.985119,0.982143,0.97619,0.967262,0.952381,5.63277,5.18198,1.0,0.679492,1.13804,-11.2605,12.8881,0.965714,0.560146,0.578022,5.4825,4.95881,1.0,0.663403,1.12851,-11.314,12.9083,0.965714,0.555741,0.573755,5.23882,5.3538,5.41439,5.56025,6.07948,7.17965,7.76668,1.0,1.0,1.0,0.993789,0.993789,0.993789,0.975155,-11.3285,-11.314,-11.3039,-11.2605,-11.058,-11.0287,-10.8821,0.971429,0.965714,0.971429,0.965714,0.982857,0.982857,0.942857,8.27924,-9999,8.51993,0.442578,5.57779,5.57779,6.73165,8.27924,8.64075,8.69856,15.4496,10.4181,-9999,10.9479,0.301584,9.01256,9.01256,9.89408,10.6884,10.8589,10.9101,15.7698,8.90427,10.2867,10.2919,0.218693,8.15051,8.44623,9.5603,10.4168,10.9804,11.5911,12.415,11.7034,8.53487,10.4124,0.280011,8.34443,8.52901,8.62936,10.5759,12.1119,12.3429,12.6722,-9999,-9999
20190319,20190325,25.912,1.0,24.7,0.995,1.0,27.086,2.103,1.0,25.974,24.86,0.864,27.051,1.795,25.912,1.0,24.7,0.995,1.0,27.086,2.103,1.0,439.896,161.45,1.0,136.629,161.45,1.0,-9999,-9999,424.29,424.29,0.0,477.863,1.0,487.096,477.863,1.0,2.788,1.0,3.449,2.788,1.0,98.794,98.802,0.997024,13.866,13.866,0.0,0.956,1.166,0.892857,0.17044452128976095,0.875,97.66448378472222,1.0,311.7529930555556,1.0,447.387,1.0,25.408,1.0,-9999,-9999,68.6569,-9999,-9999,1.89079,14.2686,-9999,-9999,0.73406,-9999,-9999,23.5714,24.4286,23.5714,24.4286,-2.26729,0.997024,0.445775,0.476055,-2.30974,0.997024,0.434762,0.465758,-2.26975,0.994048,0.0734105,-2.84736,-2.50147,-2.46494,-2.3262,-2.22766,-2.16732,-1.79811,0.991071,0.997024,0.997024,0.997024,0.991071,0.991071,0.991071,6.95766,4.14266,1.0,0.651447,0.78936,-11.0318,11.5423,0.994048,0.563314,0.769295,6.92709,3.31829,1.0,0.627279,0.769535,-11.077,11.5401,0.994048,0.557969,0.76539,6.52879,6.61941,6.80213,6.95766,7.3565,7.51094,8.12638,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-12.4548,-12.0787,-11.4143,-11.0767,-11.0327,-11.0309,-11.0164,0.970714,0.976667,0.982381,0.994048,0.994048,0.994048,0.994048,7.32153,-9999,8.14944,0.33567,6.32458,6.32458,6.93608,7.59068,8.02964,8.44143,13.5732,9.78344,-9999,10.4338,0.197649,9.34177,9.34177,9.78344,10.0444,10.3626,10.709,13.6091,8.29998,8.44705,8.40489,0.204938,6.15943,7.69726,8.02203,8.3123,8.71148,9.10558,9.82913,10.2234,10.3268,10.2633,0.129339,8.94418,9.64963,9.98269,10.2382,10.3315,10.5763,11.0463,-9999,-9999
20190326,20190401,26.147,1.0,25.009,1.001,1.0,27.216,2.052,1.0,25.991,24.871,0.833,27.042,1.83,26.147,1.0,25.009,1.001,1.0,27.216,2.052,1.0,435.263,163.804,1.0,128.274,163.804,1.0,-9999,-9999,423.833,423.833,0.0,472.884,1.0,486.793,472.884,1.0,2.83,1.0,2.989,2.83,1.0,98.779,98.782,0.997024,17.418,17.418,0.0,1.238,1.317,0.860119,0.21669787877431065,0.8402777777777777,104.68281527777778,1.0,318.17459722222225,1.0,448.998,1.0,25.458,1.0,-9999,-9999,72.0696,-9999,-9999,1.82316,14.7012,-9999,-9999,0.668148,-9999,-9999,23.1429,24.8571,23.1429,24.8571,-1.47331,0.979167,0.418235,0.487789,-1.36282,0.979167,0.408959,0.479859,-1.53584,0.973363,0.0748939,-2.63168,-1.6892,-1.65893,-1.47331,-1.3376,-1.18714,-0.985559,0.970238,0.97619,0.970238,0.979167,0.97619,0.979167,0.979167,6.7284,4.37226,1.0,0.602184,0.819758,-9.00215,10.6841,0.959762,0.539785,0.689077,7.0065,4.02208,1.0,0.582939,0.805727,-9.05577,10.7036,0.959762,0.533449,0.684126,5.53347,6.38331,6.45464,6.97295,7.24249,7.49574,7.79585,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-10.0951,-9.84064,-9.70953,-9.05577,-8.99293,-8.984,-8.97777,0.942381,0.936667,0.942381,0.959762,0.959762,0.954048,0.959762,4.91201,-9999,6.45044,0.217566,4.91201,4.91201,4.95031,6.86251,7.0124,7.09528,9.13121,8.5131,-9999,8.22604,0.0945021,7.5037,7.5037,7.57048,8.28242,8.5131,8.52518,9.34827,6.85084,6.2145,6.97576,0.196515,5.78925,6.14566,6.33812,6.83651,7.25994,7.3389,7.99089,8.94,8.83407,9.02422,0.130935,8.45746,8.53003,8.55985,8.92231,9.10339,9.22559,9.47304,-9999,-9999
20190402,20190408,26.553,1.0,25.646,1.364,1.0,27.388,2.28,1.0,26.202,25.026,1.155,27.283,2.315,26.553,1.0,25.646,1.364,1.0,27.388,2.28,1.0,429.734,178.239,1.0,159.246,178.239,1.0,-9999,-9999,424.069,424.069,0.0,481.864,1.0,486.95,481.864,1.0,4.302,1.0,4.301,4.302,1.0,98.788,98.796,1.0,9.036,9.036,0.0,1.517,1.431,0.869048,0.19784604163256958,0.8472222222222222,123.69828121527776,1.0,376.97870138888896,1.0,448.27,1.0,25.587,1.0,-9999,-9999,79.6171,-9999,-9999,1.64587,15.2719,-9999,-9999,0.593718,-9999,-9999,23.0,25.0,23.0,25.0,-2.49507,0.967262,0.368869,0.474551,-2.36457,0.967262,0.36521,0.471712,-2.75248,0.955134,0.0608766,-3.68328,-3.00231,-2.90334,-2.72923,-2.45404,-2.4052,-2.30242,0.91369,0.925595,0.940476,0.967262,0.967262,0.967262,0.967262,6.12252,3.21333,1.0,0.502191,0.745326,-10.2491,11.7974,0.937143,0.502319,0.809365,6.36272,3.15337,1.0,0.496534,0.741526,-10.2286,11.8295,0.937143,0.497906,0.806634,5.1646,5.43891,5.53532,6.15661,6.4427,6.5404,6.87842,0.950311,1.0,1.0,0.906832,1.0,0.975155,0.981366,-11.7275,-11.3839,-11.3196,-10.2698,-10.2286,-10.1146,-10.0934,0.897143,0.908571,0.885714,0.937143,0.937143,0.937143,0.937143,4.77986,-9999,5.18898,0.21025,2.95858,2.95858,3.66634,5.94089,6.10973,6.12274,6.88976,8.78498,-9999,8.25619,0.13323,6.67091,6.67091,7.34154,8.64474,8.84422,8.98873,9.11518,9.44058,8.17877,7.41643,0.403339,3.35692,4.17481,4.79271,8.312,9.30703,9.60058,9.72493,10.5833,10.2184,9.65113,0.232444,6.90435,8.03024,8.49079,10.2684,10.5828,10.6254,10.704,-9999,-9999
20190409,20190415,26.379,1.0,24.95,0.909,1.0,27.693,2.383,1.0,26.454,24.995,0.923,27.797,2.292,26.379,1.0,24.95,0.909,1.0,27.693,2.383,1.0,423.469,192.802,1.0,168.847,192.802,1.0,-9999,-9999,421.868,421.868,0.0,483.467,1.0,485.49,483.467,1.0,4.032,1.0,4.445,4.032,1.0,98.756,98.765,0.994048,6.484,6.484,0.0,1.132,1.225,0.985119,0.19345978822977697,0.9826388888888888,128.34800416666667,1.0,388.81222222222226,1.0,438.647,1.0,25.556,1.0,-9999,-9999,69.0641,-9999,-9999,1.32538,11.892,-9999,-9999,0.445064,-9999,-9999,23.0,25.0,23.0,24.8571,-2.30244,0.970238,0.364063,0.488538,-2.23734,0.970238,0.361808,0.48686,-2.69322,0.964509,0.0500589,-3.1515,-2.99371,-2.94654,-2.75834,-2.42969,-2.34217,-2.28299,0.928571,0.940476,0.96131,0.96131,0.970238,0.973214,0.970238,7.65083,2.65992,1.0,0.443774,0.607075,-11.2987,12.4405,0.942857,0.536301,0.761801,7.77252,2.55518,1.0,0.441006,0.605055,-11.2902,12.4538,0.942857,0.532992,0.759475,6.61527,6.80021,6.91169,7.33116,7.56486,7.62872,7.77252,1.0,1.0,1.0,0.962733,0.962733,1.0,1.0,-12.503,-12.3841,-12.124,-11.491,-11.3177,-11.3021,-11.2959,0.92,0.925714,0.925714,0.948571,0.942857,0.948571,0.942857,8.45189,-9999,8.32403,0.0673253,7.67069,7.67069,7.76523,8.45189,8.60742,8.69781,8.78357,11.6892,-9999,11.3102,0.060468,10.7292,10.7292,10.762,11.4051,11.5977,11.6892,11.7301,7.69812,7.5446,7.52696,0.185647,6.38426,6.80231,7.01704,7.4561,7.69812,7.77367,8.50393,10.3941,10.4062,10.5941,0.125087,9.98282,10.1928,10.2949,10.406,10.5569,10.8997,11.1323,-9999,-9999
