TIMESTAMP,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,SW_IN_ERA,LW_IN_ERA,VPD_ERA,PA_ERA,P_ERA,WS_ERA
20101114,26.365,24.249,1.682,28.312,2.376,199.096,417.195,5.003,98.595,4.281,1.148
20101115,26.127,24.493,0.604,27.63,2.444,153.974,420.109,3.531,98.557,8.859,1.096
20101116,24.845,23.686,0.562,25.91,1.532,138.703,415.43,2.01,98.618,8.258,1.219
20101117,25.968,24.64,1.548,27.19,2.753,155.479,420.173,4.579,98.674,4.123,1.402
20101118,25.989,24.306,0.874,27.537,2.8,223.751,411.987,5.167,98.534,1.931,1.66
20101119,26.66,24.971,1.56,28.214,2.916,219.603,410.872,6.756,98.372,0.33,2.371
20101120,26.908,24.735,1.133,28.907,2.375,219.814,414.613,5.747,98.449,2.672,1.653
20101121,24.833,23.749,0.31,25.829,1.337,104.878,418.876,2.617,98.615,17.312,1.44
20101122,26.489,24.712,2.167,28.123,3.081,224.791,413.548,6.267,98.483,1.284,1.445
20101123,27.425,25.558,1.561,29.143,3.146,215.811,414.851,5.777,98.242,4.368,1.618
20101124,27.421,25.471,1.158,29.215,2.857,189.098,418.881,6.202,98.169,4.913,1.725
20101125,25.172,24.211,0.535,26.056,1.061,112.162,418.306,2.113,98.431,9.585,1.585
20101126,25.171,23.395,0.846,26.806,2.252,172.951,413.321,3.148,98.584,7.088,0.848
20101127,26.666,24.942,1.709,28.252,3.083,199.466,420.508,5.731,98.486,1.88,0.994
20101128,27.048,24.932,0.93,28.995,2.474,192.977,415.249,5.032,98.41,8.842,1.541
20101129,26.879,24.822,1.365,28.772,2.603,196.759,417.959,4.126,98.354,4.781,1.414
20101130,26.03,24.245,0.788,27.673,2.161,148.509,417.786,4.43,98.444,7.853,1.399
20101201,26.272,24.62,0.922,27.792,2.365,165.561,418.566,4.137,98.433,5.468,1.13
20101202,25.398,24.501,0.787,26.224,1.367,108.767,421.061,2.268,98.474,22.441,1.257
20101203,24.95,24.171,1.005,25.668,1.612,81.442,422.563,1.462,98.546,11.642,0.929
20101204,25.454,24.471,1.524,26.358,1.611,94.901,425.042,2.395,98.647,6.865,0.948
20101205,25.621,24.401,0.792,26.742,1.722,171.488,420.295,3.405,98.695,16.842,0.834
20101206,25.609,24.618,1.359,26.522,2.851,161.694,417.11,3.181,98.712,5.812,0.959
20101207,27.292,25.357,1.475,29.074,2.721,229.217,418.332,5.44,98.567,0.931,1.223
20101208,27.703,25.456,1.056,29.77,3.016,229.255,420.277,6.708,98.482,1.031,1.582
20101209,27.415,25.43,1.631,29.241,2.897,219.012,418.873,6.96,98.46,1.197,1.327
20101210,27.63,25.856,1.689,29.262,3.118,206.422,421.212,6.708,98.348,4.118,1.449
20101211,27.637,25.699,1.505,29.42,2.304,181.584,421.906,5.334,98.376,15.242,1.524
20101212,26.146,24.806,0.966,27.379,2.444,131.491,423.593,4.368,98.374,1.8,1.523
20101213,27.683,25.947,1.897,29.281,2.746,169.975,425.633,6.914,98.166,0.928,1.747
20101214,26.445,25.161,0.327,27.626,1.607,191.358,418.386,4.564,98.174,14.124,1.644
20101215,24.094,23.286,0.647,24.838,1.087,126.166,428.303,1.91,98.394,15.386,1.351
20101216,24.22,23.264,1.058,25.098,1.756,154.468,415.114,2.426,98.575,8.301,0.65
20101217,25.888,23.941,1.312,27.678,3.142,183.105,411.13,4.955,98.5,3.468,1.361
20101218,25.245,23.823,0.64,26.552,2.395,153.906,408.967,3.326,98.442,5.13,1.433
20101219,26.744,24.833,1.951,28.503,3.309,220.831,410.091,6.851,98.354,0.606,1.561
20101220,26.267,24.404,1.149,27.98,2.372,208.651,415.96,5.252,98.388,3.094,1.516
20101221,24.857,24.348,0.683,25.326,0.985,145.823,419.197,2.065,98.65,23.117,1.456
20101222,25.664,23.999,1.001,27.195,2.24,192.938,412.719,4.454,98.737,9.803,0.687
20101223,24.866,24.152,0.815,25.523,1.569,123.948,414.608,2.615,98.673,7.003,1.055
20101224,25.553,24.065,1.687,26.921,2.072,201.837,415.712,4.172,98.59,1.5,0.924
20101225,26.413,24.767,1.348,27.928,2.615,203.825,413.807,5.265,98.592,1.1,0.734
20101226,25.519,24.678,0.743,26.294,1.562,131.405,421.039,2.797,98.67,7.707,1.393
20101227,26.153,24.564,1.005,27.498,2.316,208.493,416.736,4.824,98.612,1.34,1.173
20101228,26.585,24.97,1.169,27.951,2.589,177.281,420.401,4.966,98.527,8.923,1.058
20101229,25.443,24.398,0.491,26.328,1.128,140.584,420.245,2.159,98.419,19.842,1.124
20101230,25.807,23.921,0.71,27.404,1.707,177.81,412.338,4.168,98.41,6.686,1.363
20101231,27.505,25.402,2.151,29.285,2.878,216.338,407.541,8.71,98.315,0.196,2.187
20110101,27.952,25.616,1.792,29.929,3.452,217.377,405.642,9.96,98.321,0.252,2.565
20110102,27.763,25.359,1.559,29.797,2.944,221.035,416.66,7.975,98.273,4.73,1.994
20110103,27.743,25.519,2.036,29.625,2.985,205.85,411.433,7.285,98.276,0.854,1.458
20110104,27.111,25.424,0.66,28.538,2.293,176.043,411.713,5.89,98.355,6.37,1.907
20110105,26.059,24.319,0.43,27.532,2.419,179.739,418.394,4.759,98.446,4.794,1.851
20110106,24.778,23.973,0.433,25.458,1.297,156.291,413.3,2.478,98.594,18.265,1.269
20110107,25.666,23.874,0.893,27.182,2.498,161.374,414.869,4.29,98.532,1.544,1.056
20110108,24.799,23.593,0.226,25.819,1.658,167.665,413.62,3.104,98.57,9.939,0.92
20110109,25.138,23.965,1.06,26.131,1.923,132.406,421.144,2.813,98.655,8.514,0.758
20110110,25.215,23.675,0.63,26.519,2.28,172.435,412.215,3.547,98.611,1.999,0.987
20110111,26.13,24.212,1.132,27.754,2.35,211.136,415.561,5.249,98.555,1.757,1.41
20110112,26.14,24.458,1.02,27.563,2.391,145.8,416.096,4.097,98.504,6.525,1.317
20110113,25.515,24.62,0.924,26.272,1.375,140.612,418.115,1.851,98.562,21.099,1.09
20110114,26.449,24.684,1.228,27.943,2.604,177.267,416.121,3.8,98.561,9.386,0.637
20110115,24.953,23.92,0.439,25.828,1.78,142.607,421.288,1.753,98.563,12.766,0.958
20110116,26.018,24.715,1.675,27.12,2.157,122.23,417.662,4.259,98.458,2.267,1.513
20110117,25.804,24.84,1.005,26.621,1.91,125.502,420.416,2.927,98.515,10.094,1.495
20110118,25.993,24.556,0.611,27.21,2.365,192.441,418.464,4.085,98.547,9.631,0.901
20110119,25.866,24.425,0.449,27.086,2.464,208.72,421.485,3.515,98.504,6.871,1.341
20110120,26.819,25.356,1.369,28.056,2.557,106.876,419.552,4.356,98.341,4.88,2.094
20110121,27.989,26.174,1.728,29.525,3.324,242.65,402.039,10.126,98.284,0.177,2.103
20110122,26.916,25.44,1.136,28.165,2.861,263.59,385.258,9.961,98.36,0.0,2.075
20110123,27.234,25.472,1.726,28.725,3.43,251.366,394.785,9.424,98.484,0.095,1.892
20110124,25.855,24.599,0.735,27.012,1.62,209.31,407.367,5.069,98.531,1.865,1.55
20110125,26.157,24.69,1.253,27.506,2.116,129.722,416.869,4.282,98.522,0.359,1.59
20110126,26.192,24.521,0.745,27.73,2.152,195.357,418.919,5.293,98.554,2.066,1.537
20110127,25.799,24.123,0.664,27.34,2.057,185.264,416.815,4.303,98.543,9.493,1.859
20110128,25.292,24.041,0.58,26.442,2.2,142.954,412.991,3.781,98.631,3.758,1.103
20110129,23.824,23.284,0.696,24.321,1.129,120.515,421.346,1.886,98.893,10.187,1.27
20110130,24.394,23.29,1.032,25.41,1.575,151.072,415.213,1.859,98.958,17.792,0.995
20110131,25.427,24.092,1.178,26.655,2.035,168.611,412.327,4.307,98.879,0.244,1.205
20110201,26.316,24.546,1.642,27.944,2.412,213.69,414.206,5.237,98.797,1.6,1.07
20110202,24.181,23.16,0.625,25.121,1.809,135.734,417.762,1.786,98.823,19.733,0.995
20110203,25.109,23.527,1.453,26.564,2.309,142.198,420.366,3.017,98.702,4.395,0.458
20110204,25.237,24.217,1.356,26.176,2.071,176.541,424.116,3.576,98.547,3.101,0.811
20110205,26.133,24.35,0.936,27.773,2.211,190.964,419.239,4.571,98.467,4.123,1.09
20110206,25.941,24.508,1.406,27.26,2.01,218.093,415.476,5.54,98.549,0.959,1.529
20110207,24.887,24.009,0.664,25.694,1.322,116.257,420.117,2.576,98.73,11.826,1.442
20110208,25.176,23.582,1.199,26.642,2.29,140.154,418.765,3.78,98.787,1.306,1.201
20110209,26.204,24.295,1.452,27.96,2.287,214.122,418.143,4.782,98.649,8.879,0.833
20110210,26.291,24.766,1.601,27.694,2.381,193.756,417.987,4.288,98.555,16.806,1.296
20110211,26.062,24.827,1.305,27.198,1.607,176.84,417.079,3.997,98.608,19.629,0.944
20110212,25.116,24.044,0.49,26.102,2.018,123.946,421.171,2.343,98.762,11.695,0.862
20110213,25.514,23.855,0.829,27.041,2.476,160.577,420.716,3.788,98.658,5.629,1.334
20110214,26.299,24.843,1.932,27.639,2.302,187.807,415.949,4.746,98.68,2.336,1.431
20110215,25.571,23.947,0.73,27.066,1.803,170.664,419.226,3.701,98.726,22.47,1.233
20110216,25.536,24.145,1.288,26.815,2.09,156.127,417.247,3.123,98.654,8.312,1.038
20110217,25.493,23.911,0.386,26.949,1.752,146.315,414.251,3.004,98.61,10.685,1.085
20110218,26.393,24.547,2.112,28.092,2.634,175.52,415.161,4.878,98.53,3.922,1.072
20110219,26.556,24.905,1.286,28.075,2.265,173.64,417.805,3.962,98.435,11.717,0.998
20110220,26.276,25.006,1.201,27.445,1.863,142.143,418.716,3.447,98.43,9.944,0.899
20110221,25.122,23.899,0.682,26.248,2.142,121.023,418.971,3.117,98.54,11.694,1.214
20110222,24.736,23.86,1.144,25.541,1.553,121.63,419.2,2.143,98.653,13.163,0.798
20110223,25.587,23.83,0.544,27.204,2.233,158.047,417.917,3.73,98.547,8.593,0.85
20110224,25.559,23.906,0.73,27.08,2.576,178.846,417.209,3.79,98.539,8.151,1.34
20110225,25.039,23.73,0.319,26.243,1.691,118.455,417.343,2.807,98.725,6.035,1.238
20110226,24.268,23.406,0.719,25.062,1.351,112.955,415.74,1.397,98.771,7.139,0.949
20110227,26.422,24.381,1.59,28.3,3.097,240.227,410.433,6.147,98.672,1.717,1.027
20110228,25.445,23.944,0.953,26.825,2.093,144.787,417.445,3.602,98.646,9.976,1.339
20110301,25.735,24.157,0.84,27.186,2.081,137.463,417.943,2.928,98.518,7.093,1.061
20110302,25.437,24.1,0.572,26.667,2.11,134.974,420.372,2.435,98.419,11.354,0.943
20110303,25.132,23.856,0.724,26.306,2.054,99.858,419.981,2.162,98.467,7.951,0.992
20110304,23.7,23.068,0.515,24.282,1.467,146.676,418.461,2.022,98.617,11.781,0.856
20110305,25.232,23.6,1.128,26.733,2.426,176.988,415.573,4.149,98.613,3.711,0.984
20110306,25.979,23.762,0.678,28.019,2.594,209.295,414.378,5.168,98.523,6.579,1.11
20110307,25.067,23.848,0.712,26.188,1.77,131.989,414.328,2.89,98.501,13.341,1.069
20110308,26.171,24.552,1.716,27.66,2.584,157.79,418.661,4.069,98.605,10.811,0.911
20110309,23.919,23.509,0.974,24.296,1.663,71.084,416.871,1.11,98.779,24.223,0.914
20110310,25.53,24.14,1.289,26.808,2.35,143.181,414.987,3.153,98.69,9.97,1.142
20110311,26.71,24.611,1.718,28.641,2.768,215.808,412.833,6.742,98.59,0.606,1.865
20110312,27.105,24.946,1.214,29.092,2.489,238.445,409.798,7.5,98.577,4.353,1.759
20110313,26.5,24.337,0.685,28.49,2.836,195.915,413.83,5.004,98.537,7.882,1.118
20110314,26.674,25.049,1.72,28.17,2.423,159.582,420.869,4.411,98.508,4.555,1.229
20110315,27.507,25.434,0.676,29.415,2.585,199.459,417.622,7.019,98.558,0.686,1.279
20110316,26.669,24.513,0.461,28.653,2.087,164.416,417.878,5.018,98.65,22.826,1.251
20110317,25.241,24.244,0.724,26.158,1.899,143.27,418.651,2.565,98.709,15.025,0.84
20110318,25.916,24.053,0.745,27.629,2.382,147.407,419.81,4.019,98.667,6.791,1.019
20110319,25.25,23.787,0.731,26.597,1.642,127.722,422.817,2.966,98.668,17.29,0.943
20110320,24.539,23.526,0.592,25.471,1.478,114.713,424.635,2.374,98.732,14.201,1.137
20110321,24.29,23.506,0.765,25.011,1.204,104.494,417.186,1.36,98.646,8.811,0.544
20110322,25.991,24.537,1.039,27.444,2.713,214.823,423.589,4.424,98.464,9.185,0.788
20110323,25.597,23.953,0.5,27.241,2.051,160.94,418.945,3.308,98.489,14.478,1.283
20110324,24.319,23.955,1.079,24.683,1.596,74.979,422.5,1.609,98.691,40.047,0.884
20110325,25.523,24.21,0.807,26.836,2.104,133.554,420.117,3.946,98.727,4.937,0.846
20110326,26.072,24.536,1.321,27.609,2.195,174.875,421.558,4.493,98.694,0.524,1.267
20110327,26.062,24.631,1.453,27.379,2.871,125.764,417.832,4.155,98.699,9.312,1.113
20110328,25.78,24.274,1.313,27.166,2.505,125.532,421.31,3.085,98.767,8.247,0.782
20110329,25.073,24.395,0.434,25.698,1.541,124.739,420.932,1.567,98.817,14.399,0.901
20110330,25.324,24.654,1.388,25.94,1.668,95.39,423.8,2.319,98.792,5.155,0.948
20110331,25.674,24.731,0.677,26.541,2.009,130.857,419.918,3.269,98.773,6.931,1.189
20110401,25.697,24.787,1.109,26.534,2.588,176.832,418.982,4.444,98.752,3.572,0.64
20110402,25.733,24.707,1.281,26.676,2.092,128.914,422.51,3.494,98.736,4.013,0.779
20110403,26.39,25.605,1.795,27.111,2.284,141.505,422.928,3.776,98.629,10.64,0.756
20110404,26.019,24.558,1.179,27.364,2.188,144.24,422.586,3.45,98.603,18.259,1.35
20110405,24.527,23.813,1.203,25.183,1.412,107.559,426.079,1.593,98.759,18.987,1.054
20110406,25.512,24.493,1.073,26.45,2.153,114.291,424.398,3.395,98.864,14.958,1.008
20110407,24.234,23.6,0.618,24.818,1.328,98.611,419.459,1.462,98.824,15.232,0.532
20110408,25.5,24.303,1.287,26.6,2.109,98.845,422.644,3.736,98.759,2.229,0.963
20110409,24.925,23.893,0.812,25.875,1.223,104.954,419.111,2.259,98.855,17.833,1.086
20110410,23.503,22.834,0.228,24.119,0.856,94.694,417.877,1.196,98.885,14.7,1.007
20110411,25.411,23.869,1.937,26.83,2.87,191.468,420.592,4.501,98.735,3.106,0.784
20110412,25.898,24.099,1.146,27.553,2.486,182.432,415.516,4.467,98.664,7.556,1.164
20110413,25.326,24.286,0.955,26.282,1.932,121.495,417.15,3.047,98.674,5.769,1.568
20110414,26.76,24.577,1.107,28.768,3.318,226.485,415.373,6.396,98.608,2.282,1.07
20110415,24.656,23.81,0.528,25.433,1.488,126.956,418.567,2.25,98.685,22.131,0.896
20110416,23.991,23.596,0.913,24.355,1.159,29.644,420.697,1.159,98.754,38.585,0.899
20110417,25.844,24.638,1.727,26.954,2.095,123.808,419.549,3.157,98.701,8.557,0.752
20110418,26.125,24.552,1.271,27.573,2.127,189.228,419.539,4.744,98.751,9.628,0.934
20110419,24.154,23.383,0.497,24.863,1.0,95.24,422.737,0.865,98.927,17.773,1.185
20110420,25.24,24.23,1.504,26.17,2.361,148.305,420.938,2.99,98.742,4.357,0.983
20110421,25.727,24.36,1.106,26.985,2.105,167.942,417.048,3.241,98.61,14.031,0.995
20110422,25.517,24.383,1.011,26.56,1.433,95.729,419.708,1.828,98.672,16.09,1.068
20110423,25.251,24.303,0.948,26.123,1.933,109.691,412.694,3.327,98.78,6.72,1.421
20110424,26.296,24.194,1.118,28.229,2.774,202.538,413.479,4.513,98.725,1.656,0.828
20110425,25.464,24.101,0.426,26.718,1.5,105.752,419.803,2.05,98.733,23.776,0.593
20110426,25.118,23.987,1.161,26.159,1.921,74.53,423.449,2.278,98.846,17.971,0.646
20110427,24.675,23.486,0.778,25.769,1.769,113.356,418.465,1.757,98.93,13.297,1.099
20110428,25.953,24.39,1.328,27.391,2.772,197.43,420.585,4.517,98.81,0.731,0.856
20110429,26.645,24.859,1.419,28.287,3.256,190.724,419.714,5.047,98.575,2.706,0.851
20110430,26.449,24.886,1.214,27.887,2.144,112.017,417.614,3.571,98.482,9.646,1.276
20110501,25.449,24.193,0.663,26.605,2.205,114.311,425.584,2.342,98.584,8.458,1.114
20110502,25.025,23.778,0.514,26.173,1.627,115.292,420.493,2.454,98.808,6.166,1.935
20110503,23.333,22.741,0.309,23.877,1.124,74.276,417.463,4.123,99.077,0.15,2.377
20110504,24.226,22.997,1.349,25.357,2.079,131.484,415.71,4.946,99.051,0.153,1.252
20110505,25.533,23.994,1.635,26.948,2.541,167.179,411.019,5.905,98.906,0.001,1.267
20110506,26.017,24.55,1.395,27.367,2.427,184.516,409.177,6.234,98.876,0.178,1.256
20110507,24.514,24.188,0.509,24.813,1.045,54.443,420.817,1.858,98.899,8.921,1.089
20110508,24.657,23.74,0.402,25.501,1.34,83.918,421.997,1.249,98.827,16.75,0.868
20110509,25.232,23.852,0.526,26.501,1.972,94.863,425.996,2.458,98.698,12.969,0.943
20110510,24.763,23.898,0.596,25.559,1.435,79.209,420.771,1.08,98.712,11.827,0.525
20110511,26.403,25.129,1.77,27.575,3.088,172.564,427.101,4.511,98.648,0.59,0.604
20110512,25.555,24.87,0.9,26.185,1.989,110.303,422.199,2.433,98.706,10.416,1.088
20110513,25.465,24.659,0.791,26.207,1.494,134.738,419.431,3.667,98.67,1.891,1.012
20110514,24.302,23.832,0.342,24.734,1.047,102.656,422.974,1.34,98.758,21.741,1.029
20110515,25.625,24.183,1.493,26.951,2.716,147.465,425.174,4.716,98.788,10.976,1.465
20110516,24.945,23.672,0.492,26.115,1.784,143.303,416.958,2.708,98.818,11.238,0.891
20110517,24.765,23.811,1.173,25.643,1.867,132.934,418.539,2.151,98.708,7.516,0.974
20110518,26.066,24.445,1.061,27.558,2.22,145.636,415.91,4.177,98.71,2.487,0.716
20110519,25.505,23.783,0.892,27.088,2.135,154.641,413.598,3.378,98.801,6.495,0.842
20110520,24.079,23.099,0.904,24.98,1.621,112.944,416.379,2.169,98.801,1.966,0.812
20110521,25.701,23.995,1.792,27.271,3.167,186.793,415.796,4.633,98.804,0.406,0.602
20110522,25.695,24.487,0.568,26.806,1.75,131.325,413.484,3.354,98.871,15.018,0.605
20110523,25.276,24.066,0.692,26.389,1.72,148.743,417.376,2.923,98.922,5.249,0.644
20110524,26.537,24.813,1.419,28.122,2.545,177.617,418.179,5.125,98.824,1.218,0.643
20110525,26.807,25.085,1.293,28.391,2.311,163.188,419.279,4.734,98.828,5.955,0.801
20110526,27.05,25.374,1.496,28.593,2.686,160.385,418.527,4.263,98.912,7.978,1.092
20110527,25.536,24.235,0.902,26.733,1.762,134.93,419.173,2.389,98.953,15.744,0.921
20110528,24.338,23.714,0.717,24.912,1.337,70.003,421.494,1.675,98.935,11.392,0.961
20110529,24.898,23.796,0.854,25.912,1.718,115.697,415.428,2.308,98.877,22.075,0.964
20110530,25.088,23.489,0.908,26.559,2.321,142.898,418.603,3.436,98.902,2.816,1.002
20110531,24.626,23.756,0.906,25.426,1.715,78.276,420.021,1.281,98.908,13.342,0.8
20110601,24.363,23.415,0.512,25.235,1.354,96.549,420.444,1.434,98.898,30.651,0.737
20110602,24.085,23.412,0.68,24.703,1.083,80.753,424.281,0.992,98.92,5.721,0.96
20110603,25.081,23.94,1.365,26.131,2.396,99.235,424.978,3.027,98.893,3.623,0.818
20110604,25.263,23.975,0.78,26.447,2.116,130.109,416.984,2.875,99.009,4.247,0.936
20110605,24.237,23.732,0.371,24.701,1.492,111.193,413.638,1.723,99.061,9.467,0.819
20110606,25.636,24.174,1.697,26.981,2.91,168.489,412.319,4.489,98.85,0.435,0.765
20110607,26.331,24.375,1.639,28.13,3.166,180.964,415.014,5.018,98.903,0.479,0.703
20110608,26.385,24.356,1.176,28.251,2.821,172.609,418.778,4.693,98.873,0.469,0.881
20110609,26.452,24.65,1.549,28.111,2.519,134.957,417.246,4.184,98.853,6.977,0.924
20110610,26.323,24.793,1.224,27.73,2.054,122.868,420.157,2.767,98.899,13.212,0.86
20110611,24.771,24.219,0.55,25.28,1.158,89.709,418.555,1.49,98.96,19.508,0.944
20110612,25.31,24.178,1.156,26.442,1.721,116.298,417.384,2.542,98.909,7.544,1.031
20110613,25.364,23.668,0.595,27.059,2.216,132.797,419.672,3.484,98.96,11.568,1.019
20110614,24.797,23.77,0.649,25.824,1.843,112.395,415.608,1.57,98.959,12.47,0.969
20110615,24.142,23.161,0.306,25.122,1.556,82.489,423.166,1.064,98.89,7.364,0.813
20110616,24.62,23.375,0.995,25.864,1.755,78.498,418.216,1.615,98.882,4.649,0.676
20110617,24.521,23.623,0.649,25.42,1.825,114.148,423.153,1.804,98.955,3.59,0.511
20110618,24.473,23.469,0.497,25.477,1.326,90.5,419.021,1.765,99.059,7.825,0.758
20110619,25.184,23.891,1.564,26.476,2.344,156.674,411.575,4.414,98.883,1.849,0.932
20110620,26.377,24.4,1.629,28.354,3.345,193.224,403.592,5.862,98.763,0.577,0.796
20110621,26.246,24.56,1.648,27.933,1.999,160.983,414.931,4.108,98.781,3.709,0.94
20110622,25.475,24.218,0.543,26.732,1.85,137.177,420.37,2.418,98.871,8.775,0.808
20110623,25.056,23.534,0.528,26.578,1.896,117.945,420.559,3.743,98.944,4.472,1.273
20110624,24.807,23.438,0.944,26.176,1.911,131.423,414.372,3.077,98.838,3.7,1.058
20110625,25.254,23.997,1.226,26.511,2.252,135.858,415.786,2.484,98.902,7.844,0.91
20110626,24.094,23.105,0.8,25.084,2.191,127.128,414.425,1.55,99.034,13.305,1.006
20110627,23.596,22.775,0.371,24.416,1.001,94.985,411.917,1.506,99.056,6.504,1.191
20110628,22.745,22.037,0.719,23.453,1.484,121.589,406.88,2.876,99.0,0.151,1.787
20110629,23.327,22.213,1.143,24.442,1.856,141.459,399.082,3.495,98.877,0.321,1.135
20110630,24.265,23.303,1.348,25.226,2.008,125.037,405.327,3.128,98.828,1.337,0.783
20110701,24.724,23.646,1.305,25.802,2.093,163.435,409.743,3.439,98.842,1.681,0.888
20110702,24.337,23.206,0.806,25.468,1.531,133.062,412.686,1.906,98.879,9.366,0.944
20110703,23.83,22.809,0.594,24.852,1.364,132.395,409.116,2.198,98.961,13.167,1.614
20110704,23.917,22.876,0.468,24.958,1.436,128.815,410.404,2.049,98.989,4.282,1.839
20110705,23.212,22.519,0.569,23.905,1.38,146.882,407.345,3.484,99.063,2.791,1.692
20110706,24.113,22.868,1.762,25.358,3.012,174.852,397.961,4.542,99.065,0.357,0.833
20110707,24.941,23.278,1.433,26.605,2.939,164.745,399.309,4.853,99.058,0.905,0.882
20110708,24.917,23.2,0.929,26.633,2.448,140.2,412.659,3.876,99.0,2.862,0.926
20110709,24.702,22.956,0.8,26.448,2.577,142.405,409.032,4.069,98.928,0.649,0.908
20110710,25.006,23.618,1.573,26.394,2.373,149.804,415.995,3.423,98.941,11.992,0.652
20110711,23.775,22.897,0.841,24.652,1.088,129.78,416.527,1.484,99.035,12.362,0.662
20110712,24.583,23.051,1.623,26.114,2.79,140.179,418.379,2.749,98.961,6.092,0.723
20110713,25.444,23.662,1.317,27.226,2.803,150.818,419.257,4.252,98.894,4.293,0.685
20110714,25.954,24.144,1.78,27.763,3.143,159.295,412.621,4.155,98.748,0.272,1.141
20110715,26.544,24.426,1.421,28.662,3.206,185.173,413.169,5.079,98.752,1.343,1.091
20110716,26.007,24.391,1.129,27.623,2.377,157.781,414.407,3.847,98.858,6.793,0.942
20110717,24.698,23.58,0.741,25.816,1.425,117.6,419.14,2.166,98.945,10.393,0.746
20110718,25.122,23.168,0.75,27.076,2.873,154.188,414.736,3.322,98.96,4.813,0.52
20110719,24.471,23.087,0.94,25.854,2.067,148.069,416.898,2.549,98.983,6.771,0.628
20110720,25.695,23.945,2.226,27.444,3.095,176.677,412.506,4.351,98.939,0.849,0.721
20110721,25.102,23.633,0.789,26.571,2.288,181.358,410.774,3.765,98.943,1.556,0.92
20110722,25.034,23.639,1.095,26.429,2.377,152.537,416.104,2.92,99.003,5.187,0.707
20110723,23.685,22.894,0.953,24.476,1.768,110.592,413.591,1.87,99.141,9.052,1.218
20110724,24.958,23.338,1.626,26.578,2.744,145.476,409.547,3.499,99.117,0.842,1.024
20110725,25.195,23.418,1.277,26.971,2.566,174.916,412.156,4.127,98.963,1.43,0.875
20110726,24.721,23.593,1.221,25.85,1.99,151.29,407.896,3.061,98.893,1.088,0.796
20110727,24.436,23.393,0.608,25.479,1.234,123.152,415.424,2.013,98.923,8.147,0.717
20110728,24.646,23.292,1.422,26.0,2.441,167.205,408.852,3.466,98.796,0.689,1.316
20110729,26.028,24.266,2.012,27.79,3.313,199.42,408.458,4.831,98.54,0.382,1.227
20110730,25.869,24.261,0.904,27.477,2.591,166.008,409.667,4.216,98.562,3.753,1.181
20110731,25.672,24.182,1.585,27.161,2.548,139.405,416.773,2.895,98.708,7.049,0.714
20110801,26.89,25.054,1.386,28.725,2.83,163.69,423.17,5.172,98.748,1.821,0.777
20110802,26.321,24.623,0.591,28.019,2.413,157.349,416.868,4.177,98.731,5.164,0.619
20110803,26.445,24.186,1.706,28.704,3.193,186.732,412.557,5.012,98.745,0.925,0.69
20110804,24.841,23.765,0.291,25.917,1.517,98.29,417.249,1.736,99.011,26.743,1.529
20110805,23.774,23.163,1.056,24.386,1.99,153.539,410.023,2.741,99.195,1.346,1.42
20110806,25.267,23.606,1.565,26.927,3.007,181.102,408.652,4.544,99.102,0.71,0.732
20110807,25.829,23.601,1.224,28.057,3.038,187.161,407.155,4.859,99.083,0.813,0.807
20110808,26.481,24.48,2.128,28.482,3.438,186.527,410.945,4.837,99.019,0.195,0.808
20110809,26.661,24.889,1.505,28.432,3.213,185.072,408.847,4.778,98.983,3.17,0.679
20110810,26.658,24.727,1.599,28.59,3.176,180.675,410.438,4.882,98.954,0.813,1.042
20110811,26.283,24.037,1.573,28.529,3.272,195.45,399.739,5.391,98.885,0.671,1.257
20110812,25.962,23.691,1.201,28.233,3.124,197.671,407.67,5.472,98.815,0.339,0.91
20110813,26.165,24.276,1.248,28.054,2.963,186.4,412.846,5.211,98.792,0.087,1.036
20110814,24.529,23.732,0.727,25.325,1.572,118.724,412.377,2.559,98.859,8.955,0.947
20110815,24.797,23.602,1.016,25.992,2.42,139.279,411.984,3.381,98.891,0.45,1.009
20110816,25.604,24.025,2.242,27.183,3.008,202.141,406.969,4.501,98.834,0.399,0.762
20110817,26.373,24.325,0.914,28.421,2.808,161.101,412.954,4.306,98.818,6.306,0.832
20110818,25.969,23.895,0.9,28.044,3.099,180.991,417.808,4.05,98.725,7.923,0.875
20110819,27.168,25.253,2.205,29.083,3.267,212.668,415.015,6.038,98.517,0.069,0.961
20110820,27.51,25.552,1.831,29.467,3.001,200.094,416.151,5.871,98.608,6.317,1.163
20110821,23.691,22.557,1.43,24.826,1.38,100.098,416.542,2.063,98.941,6.931,1.695
20110822,21.313,20.581,1.162,22.044,2.03,109.037,405.782,3.179,99.196,0.16,2.236
20110823,22.832,21.578,1.606,24.085,2.46,174.474,395.655,4.004,99.135,0.0,1.158
20110824,24.32,22.777,1.404,25.74,2.794,200.432,396.658,5.101,99.139,0.0,1.516
20110825,25.463,23.636,2.083,27.143,3.492,202.047,400.202,5.888,99.098,0.103,0.899
20110826,26.22,24.223,1.214,28.058,3.12,188.079,410.952,4.899,99.143,2.717,0.792
20110827,25.478,23.927,0.959,26.904,2.692,167.349,413.317,3.712,98.961,7.058,1.052
20110828,26.056,24.242,1.311,27.725,2.814,159.83,415.49,4.057,98.839,1.638,0.714
20110829,26.601,25.001,1.406,28.073,3.078,187.077,415.183,5.007,98.866,1.823,0.755
