SMAP_L4_C_mdl_20150502T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015122,Lat-3.834436Lon-73.31897Samp1Line1,2022325184828,9.688292,8.442627,8.184829,8.51509,8.977733,8.581874,9.142412,9.541214,7.0452332
SMAP_L4_C_mdl_20150503T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015123,Lat-3.834436Lon-73.31897Samp1Line1,2022325184833,7.455754,6.465892,6.351517,6.5975575,6.9400926,6.738268,7.2714972,7.5847583,5.6683187
SMAP_L4_C_mdl_20150504T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015124,Lat-3.834436Lon-73.31897Samp1Line1,2022325184837,7.960926,6.950111,6.7777596,6.797734,7.2090554,6.9579625,7.1133294,7.4897327,5.605
SMAP_L4_C_mdl_20150505T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015125,Lat-3.834436Lon-73.31897Samp1Line1,2022325184841,6.3581195,5.3406153,5.093429,5.3944063,5.547114,5.277926,5.6233716,5.7852397,4.295249
SMAP_L4_C_mdl_20150506T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015126,Lat-3.834436Lon-73.31897Samp1Line1,2022325184845,6.1930113,5.2356906,5.0398917,5.6007357,5.7095284,5.400914,6.272751,6.307522,4.596063
SMAP_L4_C_mdl_20150507T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015127,Lat-3.834436Lon-73.31897Samp1Line1,2022325184850,7.5781016,6.4834876,6.2609305,6.834318,7.037989,6.6682787,7.5722003,7.6859155,5.5916734
SMAP_L4_C_mdl_20150508T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015128,Lat-3.834436Lon-73.31897Samp1Line1,2022325184854,10.089431,8.523128,8.134169,8.861351,9.062519,8.534807,9.57433,9.700392,7.0601115
SMAP_L4_C_mdl_20150509T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015129,Lat-3.834436Lon-73.31897Samp1Line1,2022325184859,7.4700046,6.2945633,6.7455597,7.1071024,7.2138333,7.2366767,7.491506,7.498581,4.9086976
SMAP_L4_C_mdl_20150510T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015130,Lat-3.834436Lon-73.31897Samp1Line1,2022325184903,8.110209,6.8172345,7.280588,7.5138807,7.645025,7.682558,7.8083925,7.8746,5.1843657
SMAP_L4_C_mdl_20150511T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015131,Lat-3.834436Lon-73.31897Samp1Line1,2022325184906,8.398141,7.312259,8.122185,7.8514442,8.238876,8.583877,8.423482,8.71515,5.9087205
